,mean,CI2.5%,CI97.5%
111,-0.08120760739967677,-0.11703213559747477,0.02477848116829106
112,0.08672698400193748,0.028542909113462217,0.23280606343739288
113,-0.4632392511349328,-0.6404989233352941,0.03279982870342438
114,-0.23733521747036512,-0.31356998639936845,-0.07508659633101346
115,0.23833054746625065,0.15167491536028263,0.46778983555494824
116,-0.06879529674192665,-0.12320451939593449,0.10602117480802196
117,0.026557214358145096,-0.052676638638806464,0.24930429136023957
118,0.1367568896982692,0.070834743137977,0.3067986040235622
119,0.20005958977603075,0.15567968884124497,0.3126219366696218
120,0.1009502327714815,0.06345875519800345,0.20151084312236497
121,-0.1899554696458394,-0.24394532296933746,-0.07137054962408462
122,0.12368963117361766,0.08576955729469697,0.23518160577896294
123,0.1485666420695973,0.1064568130546535,0.2765144456009721
124,-0.018409962340536535,-0.05459633682356732,0.11256945756354947
125,0.09501024557377256,0.050397028106952374,0.22507890044804305
126,0.05803953112388805,-0.008956238030399591,0.25611605162842677
127,0.17605750981718438,0.13440340758714958,0.2985341756006102
128,0.06274804053602576,0.02054680135876495,0.1908788067095885
129,-0.15507672262112437,-0.2187541059190798,-0.019660636020246557
130,-0.035837455335157094,-0.09669997772366595,0.09536833430339856
131,-0.03844584142668281,-0.09822525635298913,0.13854000957138585
132,-0.003575229176559816,-0.028184393007812128,0.10738058588838234
133,-0.01987801740271216,-0.06274614282981061,0.08317305888241683
134,0.038237854957351235,-0.002492502702387586,0.15642132945000173
135,0.09788923724528666,0.05477552876980983,0.2216798234075491
136,-0.04885665285356651,-0.10448054932010764,0.12539132636397624
137,-0.11876426424347547,-0.17491693256534938,0.04486403438202545
138,-0.031758395111115285,-0.10255378334546711,0.20605834617847318
139,0.03994274877196611,-0.026413467386891758,0.2580788196601494
140,0.12543154398219378,0.0466562665974016,0.32081529656522684
141,-0.060148410636501094,-0.10769895171691629,0.07595071614786679
142,0.00399846411772366,-0.0426669111567147,0.11851461693179606
143,0.06897419474971662,0.01291428552446245,0.2544844079266546
144,0.16613561321299758,0.11299748766266314,0.2776660609776679
145,0.01908017541911019,-0.012875852630653328,0.11983381530633952
146,0.0825714180717104,0.0451898082831151,0.20327319975944363
147,0.05339822014489441,0.002255363281417469,0.14739913790849454
148,-0.14868003904523727,-0.20333147203177282,-0.0059353846980292006
149,-0.08611157296929943,-0.13958035099083338,0.03908623335655307
150,-0.14727442039068994,-0.1991962318799207,-0.02237363200937652
151,-0.06402695444028979,-0.11015392315675973,0.0699623224942463
152,-0.1247190428876618,-0.1682245505066716,-0.0011244207867409037
153,0.0005934972294990056,-0.06813461702568097,0.2111238229009868
154,0.1443980027196807,0.09091634477072248,0.2925896239201946
155,-0.10503731519667232,-0.15503631967802237,0.01805999347350143
156,-0.09063988498423192,-0.1367101704752352,0.05225986897995596
157,0.07068711778841089,0.024702181598942163,0.19992834766764137
158,0.08957301150379554,0.04541973585728869,0.19514581786609853
159,0.08952211085041278,0.045081941053304556,0.23608139979263304
160,-0.11930117287026393,-0.17982830179697856,0.030247450859884225
161,0.08869625060151815,0.03570227957840419,0.23376408561603396
162,-0.00685034074809681,-0.05657330421258559,0.14953545983873678
163,0.10178558784871729,0.052493933484890135,0.2635873918563534
164,0.008905831801319465,-0.04184094906477505,0.16369142544614682
165,-0.18942173288978445,-0.28114454509848197,0.060525300505158385
166,0.09941381368356428,0.05066068719010262,0.25751136278103276
167,-0.06088149091342844,-0.09233058819072922,0.058082940136471375
168,0.03462876671717298,-0.009908905338671281,0.1577946335929287
169,-0.13040187969375458,-0.20894919350156105,0.0787794532830384
